280	2.9184477848101285	5.28548259493671
285	3.537114503816793	5.424291603053435
290	4.367771323529411	5.266616911764706
295	4.876727662616155	4.66249535382416
300	5.003750860289057	4.16087680660702
305	5.020246657754011	3.8194592245989316
310	5.009967907573812	3.5851386392811295
315	5.009616438356164	3.420164383561644
320	5.02324154589372	3.3001932367149758
325	5.05538700234192	3.2034443793911005
330	5.098017583664209	3.124228020419739
335	5.155010549694613	3.0589444752915047
340	5.2222369693713055	3.011543793659323
345	5.3087027027027025	2.98572972972973
350	5.435224593495935	2.98842581300813
355	5.656600982800983	3.018546437346437
360	6.050898703792608	2.9900110417666825
365	6.55029888785913	2.66426923076923
370	6.811111312217195	2.0320823529411753
375	6.736719840919134	1.3998475475033152
380	6.469607158257871	0.9668434670116439
385	6.186708456037022	0.7153172065628947
390	5.942588330632092	0.5581410048622372
395	5.7383461082576055	0.4534871592256027
400	5.5680727762803235	0.38619907585675783
405	5.424522614975295	0.33061079437476254
410	5.296754535357275	0.2953169196593852
415	5.185752614496935	0.2602506310854671
420	5.088438947368421	0.23754947368421056
425	5.002262295081968	0.20987704918032787
430	4.923366116537555	0.19547322330751093
435	4.851808977719529	0.185
440	4.786705189430118	0.16920885068449537
445	4.728670329670329	0.15326813186813187
450	4.673735895089966	0.1451110094541018
455	4.62302434625789	0.1314863240156297
460	4.5758654800116725	0.13023781733294426
465	4.531715353651524	0.1330598044853364
470	4.491934170153417	0.12
475	4.454171428571429	0.1052142857142858
480	4.41981877197728	0.09341249661888017
485	4.386575137686861	0.08226252294781015
490	4.355291171915333	0.07802426432627775
495	4.325376016260162	0.0739349593495935
500	4.297581549815498	0.07286051660516601
505	4.271589203582668	0.06747567175018157
510	4.246021671826625	0.0666130030959752
515	4.222416256734598	0.06
520	4.200044229440221	0.05685141672425706
525	4.178458890147225	0.05323035107587772
530	4.1582887478108574	0.043074868651488636
535	4.137794060684312	0.04538928340865071
540	4.119562605752961	0.0471912013536379
545	4.1016616791354945	0.044
550	4.084374438546345	0.04053082890975897
555	4.068128760529483	0.033826714801444085
560	4.052473704943864	0.03618948197754575
565	4.037497969444981	0.03256275381937731
570	4.022585754985755	0.03302450142450143
575	4.009150978564771	0.02943019571295433
580	3.9953246111619394	0.027359011893870078
585	3.9825249551166966	0.03
590	3.9699576301615798	0.03
595	3.958422758499207	0.027559098115201686
600	3.947144634525661	0.025637636080870923
605	3.9365830508474575	0.025
610	3.926127970749543	0.02462522851919561
615	3.9155796676441836	0.023596611274030614
620	3.905792398594698	0.022
625	3.895412328329607	0.022
630	3.8863920801377367	0.02019784003756458
635	3.8774933292439813	0.018624444103665087
640	3.8683271744028844	0.017860597866907014
645	3.8593141054529068	0.01710950878774223
650	3.8510879799911724	0.016371634544652052
655	3.843436185537309	0.016
660	3.8361747285291217	0.015924975320829215
665	3.8284184177125935	0.015219856155690306
670	3.820775569358178	0.014525051759834364
675	3.8133848750844024	0.01383848750844024
680	3.806632680621202	0.013163268062120183
685	3.8004922711058264	0.013
690	3.7945788861610024	0.013
695	3.788764181418788	0.013
700	3.7830395451674037	0.012559949463044857
705	3.777298505619365	0.011929850561936522
710	3.77112337902927	0.01131233790292701
715	3.7659122510561254	0.011
720	3.7616877489438747	0.011
725	3.7565573113207544	0.010506367924528298
730	3.7514307763188204	0.01
735	3.7473994471319974	0.01
740	3.742951186593184	0.009772354065909346
745	3.7378898886514453	0.00920998762793836
750	3.73324843561313	0.009
755	3.728857174223296	0.009
760	3.7249818922104363	0.008568841744348011
765	3.7212317582770815	0.00803310832529733
770	3.717567321764583	0.008
775	3.7138853094097257	0.00798725660108064
780	3.7092976857987563	0.007477520644306248
785	3.7047487077534793	0.007
790	3.700772564612326	0.007
795	3.696776765817266	0.006975196201918422
800	3.692416723185738	0.006490747020637539
805	3.68805668055421	0.006006297839356657
810	3.684738884168791	0.006
815	3.6814348154441614	0.006
820	3.6778058850574715	0.005600735632183909
825	3.674127724137931	0.005140965517241381
830	3.671381270298916	0.004940922273683063
835	3.669046788468682	0.00485572220688621
840	3.6667123066384484	0.004770522140089358
845	3.6643778248082146	0.004685322073292506
850	3.662043342977981	0.004600122006495654
855	3.659708861147747	0.004514921939698801
860	3.6573743793175133	0.004429721872901949
865	3.6550398974872795	0.004344521806105096
870	3.6527054156570458	0.004259321739308244
875	3.650370933826812	0.0041741216725113914
880	3.6480364519965782	0.004088921605714539
885	3.6457019701663445	0.0040037215389176865
890	3.6433674883361107	0.003918521472120835
895	3.6410330065058774	0.003833321405323982
900	3.6386985246756436	0.00374812133852713
905	3.63636404284541	0.0036629212717302776
910	3.634029561015176	0.003577721204933425
915	3.6316950791849423	0.0034925211381365727
920	3.6293605973547085	0.00340732107133972
925	3.6270261155244747	0.0033221210045428677
930	3.624691633694241	0.0032369209377460153
935	3.622357151864007	0.0031517208709491633
940	3.6200226700337734	0.003066520804152311
945	3.6176881882035397	0.0029813207373554584
950	3.615353706373306	0.002896120670558606
955	3.613019224543072	0.002810920603761754
960	3.6106847427128383	0.0027257205369649014
965	3.6083502608826046	0.002640520470168049
970	3.606015779052371	0.0025553204033711965
975	3.603681297222137	0.002470120336574344
980	3.6013468153919033	0.002384920269777492
985	3.5990123335616695	0.0022997202029806396
990	3.5966778517314357	0.002214520136183787
995	3.594343369901202	0.0021293200693869347
1000	3.592008888070968	0.002044120002590082
