280	0.5760801112899828	0.0	0.4239198887100172
285	0.6211473438138815	0.0	0.3788526561861185
290	0.6342528648816039	0.0	0.36574713511839607
295	0.6211320290095883	0.0	0.3788679709904117
300	0.6096170447993048	0.0	0.3903829552006952
305	0.6010564380337429	0.0	0.39894356196625713
310	0.593342712640856	0.0	0.40665728735914397
315	0.5852885022131357	0.0	0.41471149778686434
320	0.575908299677796	0.0	0.424091700322204
325	0.564232486671216	0.0	0.43576751332878405
330	0.550001572383482	0.0	0.449998427616518
335	0.5332120953116519	0.0	0.4667879046883481
340	0.5141967774726915	0.0	0.48580322252730845
345	0.49340742723921593	0.0	0.5065925727607841
350	0.4714049995908165	0.0	0.5285950004091835
355	0.4482104650257074	0.0	0.5517895349742926
360	0.41864637217943057	0.0	0.5813536278205694
365	0.3705106235847805	0.0	0.6294893764152195
370	0.3041708309557787	0.0	0.6958291690442213
375	0.23481121329018095	0.0	0.765188786709819
380	0.174837909795439	0.0	0.825162090204561
385	0.1279300618095292	0.0	0.8720699381904709
390	0.09149137460777913	0.0	0.9085086253922209
395	0.06341739353781377	0.0	0.9365826064621863
400	0.04233446344104521	0.0	0.9576655365589548
405	0.026501184442884483	0.0	0.9734988155571155
410	0.015398151694448317	0.0	0.9846018483055516
415	0.00784394367981862	0.0	0.9921560563201813
420	0.00345850372172261	0.0	0.9965414962782774
425	0.0014659032444466868	0.0	0.9985340967555533
430	0.0014959855967836605	0.0	0.9985040144032163
435	0.0030149549573494404	0.0	0.9969850450426505
440	0.005721275205060189	0.0	0.9942787247949398
445	0.00925302447406974	0.0	0.9907469755259303
450	0.01322941661204927	0.0	0.9867705833879508
455	0.017567977290706967	0.0	0.9824320227092931
460	0.02182523847270613	0.0	0.9781747615272939
465	0.025978587538484595	0.0	0.9740214124615154
470	0.03030770287914566	0.0	0.9696922971208544
475	0.03449397332550188	0.0	0.9655060266744981
480	0.03834391307533428	0.0	0.9616560869246658
485	0.041906263285836555	0.0	0.9580937367141634
490	0.04491991079605591	0.0	0.955080089203944
495	0.04763477752456371	0.0	0.9523652224754363
500	0.049924341856729615	0.0	0.9500756581432703
505	0.0519800128851805	0.0	0.9480199871148195
510	0.0535667787428612	0.0	0.9464332212571388
515	0.05492826778477188	0.0	0.9450717322152281
520	0.05593819784336523	0.0	0.9440618021566348
525	0.05661364978411632	0.0	0.9433863502158837
530	0.057079507834284546	0.0	0.9429204921657155
535	0.057105776835004875	0.0	0.9428942231649952
540	0.05701683345847767	0.0	0.9429831665415224
545	0.05663449183581453	0.0	0.9433655081641855
550	0.05606328990547819	0.0	0.9439367100945218
555	0.05527306820064572	0.0	0.9447269317993543
560	0.054351583192740596	0.0	0.9456484168072594
565	0.053237263339616744	2.77191835e-315	0.9467627366603832
570	0.051983563365258396	6.044848e-317	0.9480164366347416
575	0.050623496212848486	4.428093442899308e-280	0.9493765037871515
580	0.049107010983497956	3.4972404293185696e-258	0.9508929890165021
585	0.047597991882523324	1.2786383307810346e-280	0.9524020081174767
590	0.045950775349084476	3.0150562941039686e-278	0.9540492246509156
595	0.044251427146204135	1.5872088182594227e-253	0.9557485728537959
600	0.042471024393479516	6.098958487211403e-234	0.9575289756065205
605	0.040701719548702914	2.918777332783843e-226	0.9592982804512971
610	0.03888030300839217	4.650525936762499e-221	0.9611196969916078
615	0.0370153340812038	3.8678251347444776e-210	0.9629846659187962
