280	0.5373047028179302	0.0	0.4626952971820698
285	0.5936239286552485	0.0	0.4063760713447515
290	0.6146945958217437	0.0	0.3853054041782563
295	0.6066805554266144	0.0	0.39331944457338563
300	0.5990862975275985	0.0	0.40091370247240155
305	0.5938881452390772	0.0	0.4061118547609228
310	0.5891699123577451	0.0	0.4108300876422549
315	0.5838710264932	0.0	0.4161289735068
320	0.5770741952619214	0.0	0.4229258047380786
325	0.5678718452792586	0.0	0.4321281547207414
330	0.5560295422159152	0.0	0.44397045778408484
335	0.5415779221500915	0.0	0.4584220778499085
340	0.5248507734837897	0.0	0.4751492265162103
345	0.5063141180449382	0.0	0.4936858819550618
350	0.4865581897399717	0.0	0.5134418102600282
355	0.4656950586624276	0.0	0.5343049413375724
360	0.4387004323391314	0.0	0.5612995676608685
365	0.393222083894157	0.0	0.606777916105843
370	0.32866051762094195	0.0	0.671339482379058
375	0.25942961377094637	0.0	0.7405703862290536
380	0.1980004286304827	0.0	0.8019995713695173
385	0.14873421287127322	0.0	0.8512657871287268
390	0.10951193309181144	0.0	0.8904880669081886
395	0.07850733979754011	0.0	0.9214926602024599
400	0.054548388867821436	0.0	0.9454516111321786
405	0.03595548838975961	0.0	0.9640445116102404
410	0.022344329161533626	0.0	0.9776556708384664
415	0.012514334766380131	0.0	0.9874856652336199
420	0.006171449238946076	0.0	0.9938285507610539
425	0.002475457883417595	0.0	0.9975245421165824
430	0.0011315487224750809	0.0	0.9988684512775249
435	0.0015465432057950308	0.0	0.9984534567942049
440	0.003368801460669065	0.0	0.9966311985393309
445	0.0062448308522287605	0.0	0.9937551691477713
450	0.009775142981589394	0.0	0.9902248570184106
455	0.013823933307330854	0.0	0.9861760666926691
460	0.017942116300993474	0.0	0.9820578836990065
465	0.022064653299782654	0.0	0.9779353467002173
470	0.02644215861823458	0.0	0.9735578413817654
475	0.030753739192115218	0.0	0.9692462608078848
480	0.03478863657349607	0.0	0.9652113634265039
485	0.03858259937187554	0.0	0.9614174006281244
490	0.04185961806444214	0.0	0.9581403819355578
495	0.044859964353085986	0.0	0.955140035646914
500	0.047445233780493895	0.0	0.9525547662195061
505	0.049809583547235865	0.0	0.9501904164527641
510	0.05170340616432489	0.0	0.9482965938356751
515	0.05337861313785473	0.0	0.9466213868621453
520	0.05469318410753705	0.0	0.9453068158924629
525	0.05566791785026402	0.0	0.944332082149736
530	0.056435632796563065	0.0	0.943564367203437
535	0.0567316103591197	0.0	0.9432683896408803
540	0.05690162159633168	0.0	0.9430983784036683
545	0.056772722353609806	0.0	0.9432272776463901
550	0.056442700013096515	0.0	0.9435572999869035
555	0.05588405389384449	0.0	0.9441159461061555
560	0.055165467056566886	0.0	0.9448345329434331
565	0.054248886051518924	2.768956535e-315	0.9457511139484811
570	0.053171555678090975	6.037273e-317	0.946828444321909
575	0.05198010857731796	4.421765914998944e-280	0.9480198914226821
580	0.050614234783796834	3.4916970884050047e-258	0.9493857652162032
585	0.049236341053071966	1.2764387805587413e-280	0.950763658946928
590	0.047709136212704964	3.009499393210196e-278	0.952290863787295
595	0.046120615904198234	1.5841046620368077e-253	0.9538793840958018
600	0.044435819843986486	6.086443768394761e-234	0.9555641801560135
605	0.042749068297828346	2.91254803451132e-226	0.9572509317021717
610	0.04099660467655361	4.640285884635169e-221	0.9590033953234464
615	0.039188706256468094	3.859095791667532e-210	0.9608112937435319
620	0.03736017528101014	2.1381878626851855e-194	0.9626398247189899
625	0.035513444727395836	7.587619729466188e-193	0.9644865552726042
630	0.03367086017176692	1.040290483460016e-175	0.9663291398282331
635	0.031826109474490834	8.283801040287325e-161	0.9681738905255092
640	0.029993943529974483	4.821317438184487e-153	0.9700060564700255
645	0.02817274606847141	1.658746363440166e-145	0.9718272539315286
650	0.026404232321717968	3.384386311517511e-138	0.973595767678282
655	0.024679106301522594	4.742836406744275e-134	0.9753208936984774
660	0.023007612473699937	2.028171780984384e-132	0.9769923875263
665	0.02133775737292731	1.2153375245151462e-125	0.9786622426270727
670	0.01971505729059925	4.754453822540469e-119	0.9802849427094007
675	0.018145073518207357	1.2740958818586303e-112	0.9818549264817926
680	0.01664127531669157	2.2269069667460495e-106	0.9833587246833084
685	0.015216983349204296	2.6317526936518473e-104	0.9847830166507957
690	0.013854067180036444	1.483800083261622e-103	0.9861459328199635
695	0.0125523396913467	8.159789917562391e-103	0.9874476603086533
700	0.011300263043577539	1.1809143566605324e-98	0.9886997369564224
705	0.010109250095304403	4.4148388933255965e-93	0.9898907499046956
710	0.008974951914221334	1.1024496507513195e-87	0.9910250480857786
715	0.00792982940920275	1.0837288044654973e-84	0.9920701705907973
720	0.006967570913508995	4.153445099593982e-84	0.993032429086491
725	0.006053352451295787	8.122586087954152e-80	0.9939466475487042
730	0.005207992274151233	1.727365063953202e-75	0.9947920077258487
735	0.004449553546319506	5.57556537906294e-75	0.9955504464536805
740	0.0037522473528526835	8.456382210343086e-73	0.9962477526471473
745	0.0031165655054194072	3.3945495925245506e-68	0.9968834344945806
750	0.002558504620237252	3.22717448551108e-66	0.9974414953797628
755	0.0020731381162485732	8.764815290396603e-66	0.9979268618837515
760	0.0016519874207438676	2.9311957474687366e-62	0.9983480125792561
765	0.0012976395854220042	4.9123513987417406e-58	0.998702360414578
770	0.0010147837274645868	1.9870285007013104e-57	0.9989852162725354
775	0.0007976304333580812	5.673511843922504e-57	0.9992023695666419
780	0.0006451513107617752	4.7972208363070395e-53	0.9993548486892382
785	0.0005595639930240538	2.1582588528027234e-49	0.999440436006976
790	0.000538081775254042	4.3865524863606335e-49	0.999461918224746
795	0.0005788269260001676	1.3077192801464818e-48	0.9994211730739998
800	0.0006830215165969613	5.2552635122621205e-45	0.9993169784834031
805	0.0008487041457276465	1.9049167281420664e-41	0.9991512958542723
810	0.0010649431600699678	3.7460296874977564e-41	0.99893505683993
815	0.0013367358759431543	6.629260672449921e-41	0.9986632641240568
820	0.0016688399621800126	5.291879426348484e-38	0.99833116003782
