280	2.2173246971938704e-24
285	3.9685663425461506e-16
290	3.2916315860132035e-10
295	7.460298377914061e-07
300	6.721786230864165e-05
305	0.0011400174552682685
310	0.0035701875661972274
315	0.009293867357910985
320	0.013126947441688266
325	0.016149566543960346
330	0.023994037557467294
335	0.020345277060681195
340	0.018841152936286406
345	0.01494817522339555
350	0.015469034861608805
355	0.01698510590782527
360	0.016670887553290364
365	0.018235392352602162
370	0.023771009641644542
375	0.020112716036712705
380	0.02576202107139611
385	0.026288755968254415
390	0.032406724500329026
395	0.03351569296812884
400	0.046180615018094735
405	0.046656988663330276
410	0.04067276600807985
415	0.04456543278867347
420	0.037489252213062325
425	0.03748557993436633
430	0.02315186789087905
435	0.028513684864810422
440	0.02628094459165507
445	0.023856978414773744
450	0.021149936882054552
455	0.017304001819233097
460	0.014675041561139624
465	0.012948294822607485
470	0.012036089882833629
475	0.011809207195027796
480	0.012516585762290868
485	0.013535458535129368
490	0.014042129226528954
495	0.0170800068517808
500	0.019402704378013443
505	0.02061275786481886
510	0.025090546951868405
515	0.025927961660805035
520	0.026479032744018114
525	0.032447463171240566
530	0.034824397966998356
535	0.03481039886668317
540	0.03626254678531087
545	0.03831605070184461
550	0.0383185846781662
555	0.03869095961899576
560	0.03601957034284059
565	0.037224419423359335
570	0.03586926618343773
575	0.035735015853547734
580	0.033830739152884495
585	0.03404279474509724
590	0.027159975362279962
595	0.028996251659983124
600	0.027602603307506433
605	0.026488046907856184
610	0.024475224296745934
615	0.021896784433831206
620	0.021109123531341173
625	0.018716360539330873
630	0.017292154561231034
635	0.016177509751853583
640	0.015369467196965463
645	0.014119520682670549
650	0.012361595734364994
655	0.012238630760151114
660	0.011499671410557431
665	0.011208104219336117
670	0.011374269014173403
675	0.011136743162130229
680	0.011219523367949003
685	0.011410201838203345
690	0.009788061960820433
695	0.011432834181220678
700	0.012626536484809745
705	0.013695479951345759
710	0.014756937343947608
715	0.0158331063721108
720	0.012105909459983731
725	0.014925790785088905
730	0.015943657058552815
735	0.020240322477657113
740	0.02091748968691528
745	0.023502842819085594
750	0.024781056811393462
755	0.02649499263682306
760	0.027025275428169883
765	0.012889798423088888
770	0.028447441947592488
775	0.03121430589894492
780	0.03270754850714593
785	0.033531417943529235
790	0.03412132238402485
795	0.034594244776933215
800	0.03567876624484023
805	0.03652106714614454
810	0.03690710539180031
815	0.03258885888147499
820	0.03358460494478927
825	0.03561905454024512
830	0.036277037392900405
835	0.03730241711476918
840	0.040833417942139336
845	0.041008390379154214
850	0.0417298820659463
855	0.036604175455081045
860	0.04328913442858033
865	0.04332169787345662
870	0.042526513401660346
875	0.04257908131352038
880	0.04281747003310895
885	0.0430225859272401
890	0.043399882289479046
895	0.03978559417122199
900	0.02578082758845549
905	0.039853971631929094
910	0.03334800689130653
915	0.029728387519579916
920	0.03511250387182696
925	0.03431776334467103
930	0.026219604272430724
935	0.006833805197767729
940	0.01892071509593142
945	0.013525769455874448
950	0.02330863822811456
955	0.019940093582318207
960	0.01749796296313098
965	0.02136050620906371
970	0.03178892094159856
975	0.026484565562478156
980	0.029187282625377783
985	0.03348660146078326
990	0.0337648854240338
995	0.03371496874464475
1000	0.032743944115438475
1005	0.03178764704756367
1010	0.03133162027039714
1015	0.03107396696145902
1020	0.02940474324049234
1025	0.029175872092665336
1030	0.028689381022213693
